relationship_id,source_id,source_type,relationship,target_id,target_type,timestamp,source_document,confidence,provenance,amount,channel,is_anomaly,anomaly_type,transaction_id,person_id,hour,day_of_week,date,time_of_day,is_night,transaction_frequency,daily_total,unique_accounts,amount_vs_person_mean,amount_rank,amount_zscore,source_transaction_count,source_mean_amount,source_amount_ratio,model_prediction,raw_anomaly_score,anomaly_score,reason
TX_009089,SYN_P_0203,Person,TRANSFERRED_MONEY,SYN_P_0130,Person,2026-01-28 16:09:00,,1.0,synthetic,3047.53,wallet,False,,TX_009089,SYN_P_0203,16,2,2026-01-28,0,0,18,17411.76,18,0.5314246603609352,0.4115333333333333,-0.6346435158356937,18,5734.641666666666,0.5314246603609352,0,0.021617683084250106,0.2456974687500948,daily transaction total is unusually high
TX_000318,SYN_P_0789,Person,TRANSFERRED_MONEY,SYN_P_0509,Person,2026-03-27 00:34:00,,1.0,synthetic,7074.58,upi,False,,TX_000318,SYN_P_0789,0,4,2026-03-27,1,1,22,7074.58,21,0.9408494854913182,0.8164666666666667,-0.05101171848036973,22,7519.353636363637,0.9408494854913182,0,0.02162239639599406,0.2456861139608163,transaction occurred during unusual hours
TX_009953,SYN_P_0646,Person,TRANSFERRED_MONEY,SYN_P_0413,Person,2026-01-31 03:07:00,,1.0,synthetic,1651.07,bank,False,,TX_009953,SYN_P_0646,3,5,2026-01-31,1,1,21,7609.45,21,0.2966362713859986,0.1486,-0.8976337712150516,21,5565.974761904762,0.2966362713859986,0,0.021653481380702,0.24561122745420272,transaction occurred during unusual hours
TX_004374,SYN_P_0759,Person,TRANSFERRED_MONEY,SYN_P_0685,Person,2026-03-17 01:41:00,,1.0,synthetic,1774.65,upi,False,,TX_004374,SYN_P_0759,1,1,2026-03-17,1,1,17,1774.65,16,0.5523630880943423,0.17346666666666666,-0.7325602203268153,17,3212.8323529411764,0.5523630880943423,0,0.02165884694813236,0.24559830132267546,transaction occurred during unusual hours
TX_007277,SYN_P_0151,Person,TRANSFERRED_MONEY,SYN_P_0097,Person,2026-01-25 10:13:00,,1.0,synthetic,9273.28,upi,False,,TX_007277,SYN_P_0151,10,6,2026-01-25,0,0,21,16311.330000000002,21,2.315262750663053,0.8955333333333333,1.9710802545484722,21,4005.2819047619046,2.315262750663053,0,0.021674698853026586,0.24556011266690314,daily transaction total is unusually high
TX_009856,SYN_P_0549,Person,TRANSFERRED_MONEY,SYN_P_0447,Person,2026-03-28 04:26:00,,1.0,synthetic,6561.92,wallet,False,,TX_009856,SYN_P_0549,4,5,2026-03-28,1,1,23,6561.92,21,1.5809016589373055,0.7888666666666667,0.5931488562825243,23,4150.745217391304,1.5809016589373055,0,0.021676223780417114,0.2455564389805176,transaction occurred during unusual hours
TX_001906,SYN_P_0186,Person,TRANSFERRED_MONEY,SYN_P_0232,Person,2026-03-26 01:32:00,,1.0,synthetic,897.16,bank,False,,TX_001906,SYN_P_0186,1,3,2026-03-26,1,1,21,5159.24,21,0.19785906717533538,0.030933333333333334,-1.2544229469976103,21,4534.338571428571,0.19785906717533538,0,0.021726651466897062,0.24543495417643724,transaction occurred during unusual hours
TX_001621,SYN_P_0219,Person,TRANSFERRED_MONEY,SYN_P_0630,Person,2026-03-15 08:44:00,,1.0,synthetic,1557.32,bank,False,,TX_001621,SYN_P_0219,8,6,2026-03-15,0,0,21,16574.92,20,0.23722978466338093,0.1322,-0.48759048128333166,21,6564.605714285714,0.23722978466338093,0,0.02174886783125457,0.24538143296894688,daily transaction total is unusually high
TX_004553,SYN_P_0123,Person,TRANSFERRED_MONEY,SYN_P_0104,Person,2026-03-10 07:44:00,,1.0,synthetic,722.28,wallet,False,,TX_004553,SYN_P_0123,7,1,2026-03-10,0,0,25,722.28,24,0.156850529619186,0.0152,-1.1029577015693206,25,4604.893599999999,0.156850529619186,0,0.021762631500009233,0.24534827506068646,transaction differs from the learned behavioral pattern
TX_001881,SYN_P_0327,Person,TRANSFERRED_MONEY,SYN_P_0788,Person,2026-03-07 12:12:00,,1.0,synthetic,7402.61,bank,False,,TX_001881,SYN_P_0327,12,5,2026-03-07,0,0,13,7402.61,13,1.5306883076126803,0.8312,0.6417182836200702,13,4836.131538461538,1.5306883076126803,0,0.021813503415420876,0.24522572006940335,transaction differs from the learned behavioral pattern
TX_004897,SYN_P_0571,Person,TRANSFERRED_MONEY,SYN_P_0353,Person,2026-03-08 16:54:00,,1.0,synthetic,7403.47,bank,False,,TX_004897,SYN_P_0571,16,6,2026-03-08,0,0,13,7403.47,13,1.9262752489974855,0.8312666666666667,1.2702416844664195,13,3843.412307692308,1.9262752489974855,0,0.021813503415420876,0.24522572006940335,transaction differs from the learned behavioral pattern
TX_011009,SYN_P_0541,Person,TRANSFERRED_MONEY,SYN_P_0482,Person,2026-01-18 16:23:00,,1.0,synthetic,2114.83,wallet,False,,TX_011009,SYN_P_0541,16,6,2026-01-18,0,0,27,2114.83,27,0.40794745960223905,0.23786666666666667,-1.0715064213733256,27,5184.074444444444,0.40794745960223905,0,0.02181517288363577,0.2452216981712525,transaction frequency is unusually high; person interacts with an unusually large number of accounts
TX_011896,SYN_P_0379,Person,TRANSFERRED_MONEY,SYN_P_0340,Person,2026-02-05 14:33:00,,1.0,synthetic,11373.88,bank,False,,TX_011896,SYN_P_0379,14,3,2026-02-05,0,0,23,11373.88,23,2.465955992926758,0.9368,1.5972663023603788,23,4612.361304347826,2.465955992926758,0,0.02181636495192557,0.2452188263721924,transaction differs from the learned behavioral pattern
TX_011848,SYN_P_0469,Person,TRANSFERRED_MONEY,SYN_P_0254,Person,2026-02-21 02:07:00,,1.0,synthetic,2471.21,bank,False,,TX_011848,SYN_P_0469,2,5,2026-02-21,1,1,24,2471.21,23,0.6592796361331107,0.3078666666666667,-0.5658316752956924,24,3748.3487499999997,0.6592796361331107,0,0.021832373268764804,0.24518026090606415,transaction occurred during unusual hours
TX_012576,SYN_P_0526,Person,TRANSFERRED_MONEY,SYN_P_0277,Person,2026-02-11 02:54:00,,1.0,synthetic,4639.9,bank,False,,TX_012576,SYN_P_0526,2,2,2026-02-11,1,1,16,4639.9,15,1.002274201616175,0.6292,0.0032308778398769306,16,4629.371875,1.002274201616175,0,0.02186801251131143,0.24509440278524652,transaction occurred during unusual hours
TX_005130,SYN_P_0151,Person,TRANSFERRED_MONEY,SYN_P_0595,Person,2026-03-10 00:07:00,,1.0,synthetic,3723.67,bank,False,,TX_005130,SYN_P_0151,0,1,2026-03-10,1,1,21,10291.58,21,0.92968986666654,0.5166666666666667,-0.1053682356916052,21,4005.2819047619046,0.92968986666654,0,0.021870009096922882,0.24508959283204879,transaction occurred during unusual hours
TX_004272,SYN_P_0564,Person,TRANSFERRED_MONEY,SYN_P_0293,Person,2026-02-09 04:18:00,,1.0,synthetic,1304.91,upi,False,,TX_004272,SYN_P_0564,4,0,2026-02-09,1,1,19,1304.91,19,0.2927686643301812,0.08633333333333333,-1.3765502115515411,19,4457.136842105264,0.2927686643301812,0,0.021872463631558425,0.24508367963871946,transaction occurred during unusual hours
TX_008455,SYN_P_0734,Person,TRANSFERRED_MONEY,SYN_P_0023,Person,2026-01-22 22:06:00,,1.0,synthetic,9608.6,wallet,False,,TX_008455,SYN_P_0734,22,3,2026-01-22,0,0,14,9608.6,14,1.975528891510127,0.9044,0.9100154620847605,14,4863.811428571428,1.975528891510127,0,0.021888822595015067,0.24504426943354818,transaction differs from the learned behavioral pattern
TX_011744,SYN_P_0364,Person,TRANSFERRED_MONEY,SYN_P_0669,Person,2026-02-24 09:27:00,,1.0,synthetic,2152.93,bank,False,,TX_011744,SYN_P_0364,9,1,2026-02-24,0,0,27,2152.93,27,0.39125006612920615,0.24526666666666666,-0.6279975612766725,27,5502.695555555555,0.39125006612920615,0,0.02192691777509509,0.24495249473969483,transaction frequency is unusually high; person interacts with an unusually large number of accounts
TX_008547,SYN_P_0392,Person,TRANSFERRED_MONEY,SYN_P_0347,Person,2026-02-04 05:21:00,,1.0,synthetic,6771.23,bank,False,,TX_008547,SYN_P_0392,5,2,2026-02-04,1,1,18,6771.23,18,1.3639726404515757,0.8010666666666667,0.5312432556491551,18,4964.344444444444,1.3639726404515757,0,0.02192818980521888,0.24494943030542948,transaction occurred during unusual hours
TX_013341,SYN_P_0642,Person,TRANSFERRED_MONEY,SYN_P_0565,Person,2026-01-31 02:48:00,,1.0,synthetic,4181.72,upi,False,,TX_013341,SYN_P_0642,2,5,2026-01-31,1,1,16,4181.72,15,0.6996406823459191,0.5774,-0.3443206996701539,16,5976.95375,0.6996406823459191,0,0.02193095427638342,0.24494277044729884,transaction occurred during unusual hours
TX_006691,SYN_P_0341,Person,TRANSFERRED_MONEY,SYN_P_0304,Person,2026-01-12 04:53:00,,1.0,synthetic,1606.32,bank,False,,TX_006691,SYN_P_0341,4,0,2026-01-12,1,1,23,1606.32,22,0.2975864440123686,0.14126666666666668,-0.8441983238192367,23,5397.82652173913,0.2975864440123686,0,0.021963353270914532,0.24486471837357193,transaction occurred during unusual hours
TX_001619,SYN_P_0211,Person,TRANSFERRED_MONEY,SYN_P_0461,Person,2026-02-17 20:02:00,,1.0,synthetic,757.01,bank,False,,TX_001619,SYN_P_0211,20,1,2026-02-17,0,0,14,757.01,14,0.1035453101960789,0.018733333333333334,-1.0467456126649537,14,7310.905714285714,0.1035453101960789,0,0.02200495086921367,0.24476450604117406,transaction differs from the learned behavioral pattern
TX_009893,SYN_P_0428,Person,TRANSFERRED_MONEY,SYN_P_0466,Person,2026-03-15 22:20:00,,1.0,synthetic,6141.96,bank,False,,TX_009893,SYN_P_0428,22,6,2026-03-15,0,0,17,16210.18,17,1.1629424214228548,0.7612,0.2767199449056558,17,5281.3964705882345,1.1629424214228548,0,0.022006893597562582,0.2447598258349356,daily transaction total is unusually high
TX_006263,SYN_P_0666,Person,TRANSFERRED_MONEY,SYN_P_0526,Person,2026-01-13 00:06:00,,1.0,synthetic,6476.67,bank,False,,TX_006263,SYN_P_0666,0,1,2026-01-13,1,1,23,6476.67,21,1.575745103253581,0.7826666666666666,1.1383553278755005,23,4110.226956521739,1.575745103253581,0,0.02201022344742859,0.24475180392897833,transaction occurred during unusual hours
TX_003780,SYN_P_0737,Person,TRANSFERRED_MONEY,SYN_P_0496,Person,2026-01-01 04:53:00,,1.0,synthetic,2130.1,bank,False,,TX_003780,SYN_P_0737,4,3,2026-01-01,1,1,23,5423.67,23,0.6438227847635497,0.24113333333333334,-0.4796322710912709,23,3308.5191304347827,0.6438227847635497,0,0.022022186699700796,0.2447229833849498,transaction occurred during unusual hours
TX_010562,SYN_P_0438,Person,TRANSFERRED_MONEY,SYN_P_0069,Person,2026-03-22 18:19:00,,1.0,synthetic,8603.22,bank,False,,TX_010562,SYN_P_0438,18,6,2026-03-22,0,0,21,16563.52,21,1.636751150664715,0.8774666666666666,0.8148336800742071,21,5256.278571428572,1.636751150664715,0,0.02202227804976481,0.2447227633144804,daily transaction total is unusually high
TX_009453,SYN_P_0673,Person,TRANSFERRED_MONEY,SYN_P_0695,Person,2026-01-09 22:41:00,,1.0,synthetic,750.57,bank,False,,TX_009453,SYN_P_0673,22,4,2026-01-09,0,0,14,750.57,14,0.18054207052322077,0.018266666666666667,-1.1332680059814542,14,4157.313571428572,0.18054207052322077,0,0.02202730758187016,0.24471064672208676,transaction differs from the learned behavioral pattern
TX_011429,SYN_P_0689,Person,TRANSFERRED_MONEY,SYN_P_0218,Person,2026-01-23 10:54:00,,1.0,synthetic,4614.27,wallet,False,,TX_011429,SYN_P_0689,10,4,2026-01-23,0,0,27,4614.27,27,0.7358504674531117,0.6258666666666667,-0.3739334275879983,27,6270.662592592593,0.7358504674531117,0,0.02210102176336315,0.24453306267011599,transaction frequency is unusually high; person interacts with an unusually large number of accounts
TX_006975,SYN_P_0350,Person,TRANSFERRED_MONEY,SYN_P_0285,Person,2026-01-06 14:43:00,,1.0,synthetic,10673.63,wallet,False,,TX_006975,SYN_P_0350,14,1,2026-01-06,0,0,16,10673.63,15,2.2516072118162844,0.9266,1.6813081071738238,16,4740.449375,2.2516072118162844,0,0.02211912422446244,0.24448945222328544,transaction differs from the learned behavioral pattern
TX_013043,SYN_P_0515,Person,TRANSFERRED_MONEY,SYN_P_0418,Person,2026-03-09 04:39:00,,1.0,synthetic,4161.25,bank,False,,TX_013043,SYN_P_0515,4,0,2026-03-09,1,1,24,6810.85,23,1.0458278255546203,0.5752,0.053236536449112845,24,3978.9054166666665,1.0458278255546203,0,0.022170078646330083,0.24436669846657522,transaction occurred during unusual hours
TX_007235,SYN_P_0401,Person,TRANSFERRED_MONEY,SYN_P_0004,Person,2026-03-03 01:54:00,,1.0,synthetic,2483.03,bank,False,,TX_007235,SYN_P_0401,1,1,2026-03-03,1,1,23,6422.07,23,0.45483186818963034,0.3102666666666667,-0.7927353225958527,23,5459.226086956522,0.45483186818963034,0,0.02218643617577476,0.24432729171606693,transaction occurred during unusual hours
TX_012618,SYN_P_0032,Person,TRANSFERRED_MONEY,SYN_P_0797,Person,2026-03-15 05:10:00,,1.0,synthetic,4407.5,upi,False,,TX_012618,SYN_P_0032,5,6,2026-03-15,1,1,17,4407.5,15,0.6959310499073423,0.6032,-0.5114297861720958,17,6333.242352941176,0.6959310499073423,0,0.022223610498033453,0.24423773545101368,transaction occurred during unusual hours
TX_005034,SYN_P_0138,Person,TRANSFERRED_MONEY,SYN_P_0745,Person,2026-02-15 05:44:00,,1.0,synthetic,3258.0,wallet,False,,TX_005034,SYN_P_0138,5,6,2026-02-15,1,1,17,7166.17,17,0.6415587006055922,0.44853333333333334,-0.3980299611520818,17,5078.257058823529,0.6415587006055922,0,0.022228604831389942,0.24422570365555218,transaction occurred during unusual hours
TX_007145,SYN_P_0756,Person,TRANSFERRED_MONEY,SYN_P_0771,Person,2026-01-09 04:47:00,,1.0,synthetic,1216.5,bank,False,,TX_007145,SYN_P_0756,4,4,2026-01-09,1,1,20,1216.5,20,0.28112646554357823,0.07166666666666667,-0.941776165007872,20,4327.2339999999995,0.28112646554357823,0,0.022246068330517954,0.24418363252522246,transaction occurred during unusual hours
TX_006200,SYN_P_0088,Person,TRANSFERRED_MONEY,SYN_P_0420,Person,2026-03-27 05:01:00,,1.0,synthetic,1216.94,wallet,False,,TX_006200,SYN_P_0088,5,4,2026-03-27,1,1,20,1216.94,20,0.25592039621038287,0.0718,-1.2422785046244285,20,4755.1505,0.25592039621038287,0,0.022246068330517954,0.24418363252522246,transaction occurred during unusual hours
TX_006646,SYN_P_0088,Person,TRANSFERRED_MONEY,SYN_P_0469,Person,2026-03-31 01:34:00,,1.0,synthetic,1198.93,wallet,False,,TX_006646,SYN_P_0088,1,1,2026-03-31,1,1,20,1198.93,20,0.25213292407884885,0.0684,-1.2486018807684667,20,4755.1505,0.25213292407884885,0,0.022246068330517954,0.24418363252522246,transaction occurred during unusual hours
TX_007813,SYN_P_0014,Person,TRANSFERRED_MONEY,SYN_P_0024,Person,2026-02-23 03:00:00,,1.0,synthetic,1360.03,bank,False,,TX_007813,SYN_P_0014,3,0,2026-02-23,1,1,18,4841.19,18,0.3336942822582426,0.09593333333333333,-1.2256078140675077,18,4075.6766666666663,0.3336942822582426,0,0.02225280468280577,0.24416740405044945,transaction occurred during unusual hours
TX_006196,SYN_P_0210,Person,TRANSFERRED_MONEY,SYN_P_0349,Person,2026-03-23 01:40:00,,1.0,synthetic,7391.03,bank,False,,TX_006196,SYN_P_0210,1,0,2026-03-23,1,1,21,7391.03,21,1.8936854592325072,0.8308,0.8565630570573517,21,3902.9871428571428,1.8936854592325072,0,0.02226672020460152,0.24413388031464,transaction occurred during unusual hours
TX_008355,SYN_P_0024,Person,TRANSFERRED_MONEY,SYN_P_0038,Person,2026-02-19 20:05:00,,1.0,synthetic,2164.1,upi,False,,TX_008355,SYN_P_0024,20,3,2026-02-19,0,0,27,2164.1,27,0.4206559692368321,0.2474,-0.8196143421078848,27,5144.584074074074,0.4206559692368321,0,0.022297093015030744,0.24406070949951986,transaction frequency is unusually high; person interacts with an unusually large number of accounts
TX_007957,SYN_P_0020,Person,TRANSFERRED_MONEY,SYN_P_0526,Person,2026-02-23 05:57:00,,1.0,synthetic,6999.69,bank,False,,TX_007957,SYN_P_0020,5,0,2026-02-23,1,1,22,6999.69,22,1.5024166075511096,0.8119333333333333,0.7018722900122872,22,4658.95409090909,1.5024166075511096,0,0.02231573277089527,0.24401580466157513,transaction occurred during unusual hours
TX_004464,SYN_P_0707,Person,TRANSFERRED_MONEY,SYN_P_0420,Person,2026-02-28 02:29:00,,1.0,synthetic,6539.7,wallet,False,,TX_004464,SYN_P_0707,2,5,2026-02-28,1,1,18,6539.7,17,1.2700456480006057,0.7872666666666667,0.3131602703406328,18,5149.185,1.2700456480006057,0,0.022318110178966732,0.24401007727303237,transaction occurred during unusual hours
TX_008258,SYN_P_0305,Person,TRANSFERRED_MONEY,SYN_P_0537,Person,2026-02-15 18:55:00,,1.0,synthetic,2193.82,upi,False,,TX_008258,SYN_P_0305,18,6,2026-02-15,0,0,27,2193.82,27,0.5441310225235152,0.25326666666666664,-0.6372565829123211,27,4031.7862962962968,0.5441310225235152,0,0.02232707566825398,0.243988478607982,transaction frequency is unusually high; person interacts with an unusually large number of accounts
TX_004078,SYN_P_0117,Person,TRANSFERRED_MONEY,SYN_P_0359,Person,2026-01-01 09:51:00,,1.0,synthetic,2345.46,wallet,False,,TX_004078,SYN_P_0117,9,3,2026-01-01,0,0,19,17970.44,19,0.44084737287008013,0.28453333333333336,-0.8465812764527645,19,5320.344736842106,0.44084737287008013,0,0.022328910928829493,0.24398405730121553,daily transaction total is unusually high
TX_008321,SYN_P_0305,Person,TRANSFERRED_MONEY,SYN_P_0387,Person,2026-01-07 13:52:00,,1.0,synthetic,4534.62,bank,False,,TX_008321,SYN_P_0305,13,2,2026-01-07,0,0,27,4534.62,27,1.1247173502637329,0.6177333333333334,0.17434165601462778,27,4031.7862962962968,1.1247173502637329,0,0.022336263107129772,0.2439663452465345,transaction frequency is unusually high; person interacts with an unusually large number of accounts
TX_004288,SYN_P_0136,Person,TRANSFERRED_MONEY,SYN_P_0469,Person,2026-03-15 05:27:00,,1.0,synthetic,3013.16,bank,False,,TX_004288,SYN_P_0136,5,6,2026-03-15,1,1,17,6031.7,16,0.6173683649772909,0.4050666666666667,-0.4292440955432503,17,4880.651764705883,0.6173683649772909,0,0.02234847861651207,0.24393691699258035,transaction occurred during unusual hours
TX_001343,SYN_P_0136,Person,TRANSFERRED_MONEY,SYN_P_0413,Person,2026-03-15 02:29:00,,1.0,synthetic,3018.54,wallet,False,,TX_001343,SYN_P_0136,2,6,2026-03-15,1,1,17,6031.7,16,0.6184706767707495,0.4056666666666667,-0.4280074993356165,17,4880.651764705883,0.6184706767707495,0,0.02234847861651207,0.24393691699258035,transaction occurred during unusual hours
TX_003122,SYN_P_0654,Person,TRANSFERRED_MONEY,SYN_P_0453,Person,2026-02-04 03:26:00,,1.0,synthetic,4737.72,bank,False,,TX_003122,SYN_P_0654,3,2,2026-02-04,1,1,16,4737.72,15,1.2205679660549726,0.6408,0.36712830731603074,16,3881.57,1.2205679660549726,0,0.022350103621734507,0.24393300220975256,transaction occurred during unusual hours
TX_013032,SYN_P_0032,Person,TRANSFERRED_MONEY,SYN_P_0257,Person,2026-03-17 00:38:00,,1.0,synthetic,4303.7,bank,False,,TX_013032,SYN_P_0032,0,1,2026-03-17,1,1,17,4303.7,15,0.6795413407796322,0.5904666666666667,-0.5389965121796455,17,6333.242352941176,0.6795413407796322,0,0.02235737750869987,0.24391547876589514,transaction occurred during unusual hours
TX_011398,SYN_P_0526,Person,TRANSFERRED_MONEY,SYN_P_0727,Person,2026-03-07 04:55:00,,1.0,synthetic,2814.09,wallet,False,,TX_011398,SYN_P_0526,4,5,2026-03-07,1,1,16,2814.09,15,0.6078772835677627,0.369,-0.5570748811462483,16,4629.371875,0.6078772835677627,0,0.02235755933035688,0.24391504074127168,transaction occurred during unusual hours
TX_004880,SYN_P_0213,Person,TRANSFERRED_MONEY,SYN_P_0374,Person,2026-01-19 13:13:00,,1.0,synthetic,4558.13,bank,False,,TX_004880,SYN_P_0213,13,0,2026-01-19,0,0,27,4558.13,27,0.004841654211412114,0.6204666666666667,-0.43545397922705803,27,941440.6318518518,0.004841654211412114,0,0.022400515452392966,0.24381155560376333,transaction frequency is unusually high; person interacts with an unusually large number of accounts
TX_004748,SYN_P_0541,Person,TRANSFERRED_MONEY,SYN_P_0182,Person,2026-02-21 17:14:00,,1.0,synthetic,4553.8,bank,False,,TX_004748,SYN_P_0541,17,5,2026-02-21,0,0,27,4553.8,27,0.8784210274758143,0.6198,-0.22003562331835366,27,5184.074444444444,0.8784210274758143,0,0.022400515452392966,0.24381155560376333,transaction frequency is unusually high; person interacts with an unusually large number of accounts
TX_006189,SYN_P_0401,Person,TRANSFERRED_MONEY,SYN_P_0212,Person,2026-03-25 02:46:00,,1.0,synthetic,5440.02,wallet,False,,TX_006189,SYN_P_0401,2,2,2026-03-25,1,1,23,7019.67,23,0.9964819029930984,0.7056666666666667,-0.0051157057849811755,23,5459.226086956522,0.9964819029930984,0,0.022416468664738343,0.2437731228892861,transaction occurred during unusual hours
TX_006626,SYN_P_0185,Person,TRANSFERRED_MONEY,SYN_P_0239,Person,2026-03-18 02:11:00,,1.0,synthetic,5152.83,bank,False,,TX_006626,SYN_P_0185,2,2,2026-03-18,1,1,16,5152.83,16,1.3166809308612704,0.6812666666666667,0.6586206026455385,16,3913.499375,1.3166809308612704,0,0.022420223538705708,0.24376407706227887,transaction occurred during unusual hours
TX_009581,SYN_P_0589,Person,TRANSFERRED_MONEY,SYN_P_0081,Person,2026-03-15 05:37:00,,1.0,synthetic,5969.57,wallet,False,,TX_009581,SYN_P_0589,5,6,2026-03-15,1,1,23,5969.57,23,1.1573428710222902,0.7485333333333334,0.23461372712669576,23,5157.996086956522,1.1573428710222902,0,0.022463115042266113,0.24366074759645417,transaction occurred during unusual hours
TX_008185,SYN_P_0712,Person,TRANSFERRED_MONEY,SYN_P_0031,Person,2026-02-12 02:46:00,,1.0,synthetic,6578.14,bank,False,,TX_008185,SYN_P_0712,2,3,2026-02-12,1,1,23,6578.14,22,1.051644185187031,0.7898666666666667,0.039648414833245514,23,6255.100434782608,1.051644185187031,0,0.02251203952189662,0.2435428841520344,transaction occurred during unusual hours
TX_009926,SYN_P_0569,Person,TRANSFERRED_MONEY,SYN_P_0605,Person,2026-01-21 01:33:00,,1.0,synthetic,1822.22,wallet,False,,TX_009926,SYN_P_0569,1,2,2026-01-21,1,1,23,1822.22,23,0.4062310447269326,0.18213333333333334,-0.7042008963700065,23,4485.673913043478,0.4062310447269326,0,0.022539573889761855,0.2434765513987578,transaction occurred during unusual hours
TX_001048,SYN_P_0727,Person,TRANSFERRED_MONEY,SYN_P_0323,Person,2026-03-22 04:48:00,,1.0,synthetic,7152.29,bank,False,,TX_001048,SYN_P_0727,4,6,2026-03-22,1,1,21,7152.29,20,1.6771140363835644,0.8202666666666667,1.0656289095850862,21,4264.641428571429,1.6771140363835644,0,0.02257036863238765,0.2434023641112627,transaction occurred during unusual hours
TX_010630,SYN_P_0283,Person,TRANSFERRED_MONEY,SYN_P_0376,Person,2026-03-13 01:10:00,,1.0,synthetic,1842.64,bank,False,,TX_010630,SYN_P_0283,1,4,2026-03-13,1,1,23,1842.64,23,0.33806038159971313,0.18513333333333334,-0.8266553691686888,23,5450.623913043479,0.33806038159971313,0,0.02257787843246334,0.24338427233163606,transaction occurred during unusual hours
TX_001351,SYN_P_0159,Person,TRANSFERRED_MONEY,SYN_P_0502,Person,2026-01-09 04:57:00,,1.0,synthetic,4470.81,bank,False,,TX_001351,SYN_P_0159,4,4,2026-01-09,1,1,22,9402.42,22,0.9126803676301586,0.6107333333333334,-0.14884851657071083,22,4898.549545454545,0.9126803676301586,0,0.02261756362501749,0.24328866715561337,transaction occurred during unusual hours
TX_007112,SYN_P_0220,Person,TRANSFERRED_MONEY,SYN_P_0730,Person,2026-01-05 00:25:00,,1.0,synthetic,6600.47,upi,False,,TX_007112,SYN_P_0220,0,0,2026-01-05,1,1,21,6600.47,19,1.1700435974809895,0.7912,0.18911235612041538,21,5641.217142857143,1.1700435974809895,0,0.02263403523553914,0.24324898557359376,transaction occurred during unusual hours
TX_004000,SYN_P_0161,Person,TRANSFERRED_MONEY,SYN_P_0495,Person,2026-01-20 02:30:00,,1.0,synthetic,6429.47,bank,False,,TX_004000,SYN_P_0161,2,1,2026-01-20,1,1,23,6429.47,21,1.3897155392101905,0.7792,0.4833667711878859,23,4626.464782608696,1.3897155392101905,0,0.022680663606575002,0.24313665366001036,transaction occurred during unusual hours
TX_001335,SYN_P_0305,Person,TRANSFERRED_MONEY,SYN_P_0466,Person,2026-02-28 10:36:00,,1.0,synthetic,4028.13,upi,False,,TX_001335,SYN_P_0305,10,5,2026-02-28,0,0,27,5879.83,27,0.9990931324163547,0.5569333333333333,-0.0012677049021998866,27,4031.7862962962968,0.9990931324163547,0,0.022689153674598284,0.2431162003272791,transaction frequency is unusually high; person interacts with an unusually large number of accounts
TX_006611,SYN_P_0113,Person,TRANSFERRED_MONEY,SYN_P_0189,Person,2026-02-02 02:38:00,,1.0,synthetic,1194.91,wallet,False,,TX_006611,SYN_P_0113,2,0,2026-02-02,1,1,20,1194.91,20,0.17914655051698544,0.06773333333333334,-0.9401221573765053,20,6670.014,0.17914655051698544,0,0.02268944591510802,0.24311549629377005,transaction occurred during unusual hours
TX_014087,SYN_P_0241,Person,TRANSFERRED_MONEY,SYN_P_0585,Person,2026-03-23 03:07:00,,1.0,synthetic,1196.61,wallet,False,,TX_014087,SYN_P_0241,3,0,2026-03-23,1,1,20,1196.61,20,0.29561871088245006,0.06806666666666666,-1.0256468645490744,20,4047.8154999999997,0.29561871088245006,0,0.02268944591510802,0.24311549629377005,transaction occurred during unusual hours
TX_000419,SYN_P_0011,Person,TRANSFERRED_MONEY,SYN_P_0278,Person,2026-01-20 04:55:00,,1.0,synthetic,5011.51,wallet,False,,TX_000419,SYN_P_0011,4,1,2026-01-20,1,1,24,5011.51,23,1.4187012085051132,0.6669333333333334,0.8174225677309421,24,3532.463333333333,1.4187012085051132,0,0.022719389466442586,0.24304335960217704,transaction occurred during unusual hours
TX_011157,SYN_P_0305,Person,TRANSFERRED_MONEY,SYN_P_0464,Person,2026-01-30 16:57:00,,1.0,synthetic,4720.68,bank,False,,TX_011157,SYN_P_0305,16,4,2026-01-30,0,0,27,4720.68,27,1.170865629544041,0.6386,0.23885206627383337,27,4031.7862962962968,1.170865629544041,0,0.022724535122257916,0.2430309632573866,transaction frequency is unusually high; person interacts with an unusually large number of accounts
TX_006350,SYN_P_0516,Person,TRANSFERRED_MONEY,SYN_P_0324,Person,2026-03-21 21:08:00,,1.0,synthetic,1985.71,upi,False,,TX_006350,SYN_P_0516,21,5,2026-03-21,0,0,16,13634.2,16,0.44595688678429585,0.21253333333333332,-0.722336542868742,16,4452.695,0.44595688678429585,0,0.022734246349975284,0.24300756804180212,transaction differs from the learned behavioral pattern
TX_003901,SYN_P_0411,Person,TRANSFERRED_MONEY,SYN_P_0123,Person,2026-02-28 05:11:00,,1.0,synthetic,1171.52,bank,False,,TX_003901,SYN_P_0411,5,5,2026-02-28,1,1,20,1171.52,20,0.2665570270991605,0.06396666666666667,-1.0742674098649811,20,4395.007,0.2665570270991605,0,0.022740614821310068,0.24299222582512703,transaction occurred during unusual hours
